customer_id,signup_date,region,account_type,risk_segment
CUST002421,2023-11-05,Northeast,Basic,Low
CUST002422,2022-11-09,Northeast,Basic,Low
CUST002423,2019-07-15,West,Basic,Low
CUST002424,2019-06-28,Northeast,Basic,Low
CUST002425,2026-06-07,West,Premium,Low
CUST002426,2025-05-19,South,Basic,Low
CUST002427,2018-03-24,Northeast,Business,Low
CUST002428,2018-03-22,South,Basic,Medium
CUST002429,2019-08-07,South,Premium,High
CUST002430,2022-05-24,West,Business,Low
CUST002431,2021-03-12,West,Premium,Low
CUST002432,2023-02-15,South,Premium,Medium
CUST002433,2019-08-17,South,Premium,Low
CUST002434,2019-08-13,Midwest,Basic,High
CUST002435,2020-10-30,South,Basic,Medium
CUST002436,2026-03-08,International,Basic,Low
CUST002437,2021-07-10,South,Basic,Low
CUST002438,2023-05-03,South,Basic,Low
CUST002439,2018-08-28,Midwest,Basic,Low
CUST002440,2025-08-12,West,Business,Low
CUST002441,2021-01-23,International,Business,Medium
CUST002442,2018-06-24,Northeast,Premium,Low
CUST002443,2020-03-14,Northeast,Premium,Low
CUST002444,2025-06-02,South,Basic,Low
CUST002445,2025-09-06,Midwest,Basic,Low
CUST002446,2019-02-28,South,Premium,Low
CUST002447,2019-11-21,Northeast,Premium,Low
CUST002448,2024-09-17,Midwest,Basic,Low
CUST002449,2019-01-01,South,Basic,Medium
CUST002450,2023-09-22,South,Basic,Low
CUST002451,2021-10-20,South,Basic,Low
CUST002452,2018-07-20,South,Basic,Medium
CUST002453,2025-08-07,South,Basic,Low
CUST002454,2021-08-05,West,Premium,Medium
CUST002455,2019-12-10,South,Business,Low
CUST002456,2025-05-26,South,Basic,Medium
CUST002457,2026-01-24,South,Premium,Low
CUST002458,2018-03-24,Northeast,Premium,Low
CUST002459,2024-07-01,Midwest,Basic,Medium
CUST002460,2020-04-04,South,Premium,Low
CUST002461,2025-07-28,West,Basic,Medium
CUST002462,2018-11-23,South,Premium,Low
CUST002463,2026-04-26,Northeast,Basic,Low
CUST002464,2019-07-24,South,Business,Low
CUST002465,2023-08-18,Northeast,Business,Medium
CUST002466,2020-04-14,West,Basic,Medium
CUST002467,2018-03-22,West,Basic,Low
CUST002468,2020-11-11,South,Basic,Low
CUST002469,2025-10-13,South,Premium,Low
CUST002470,2021-04-12,Midwest,Premium,Low
CUST002471,2026-06-22,Midwest,Basic,Medium
CUST002472,2021-08-23,West,Premium,Low
CUST002473,2023-06-15,South,Basic,Low
CUST002474,2020-08-04,South,Basic,Low
CUST002475,2019-01-06,Midwest,Basic,Low
CUST002476,2021-06-28,Northeast,Basic,Low
CUST002477,2025-11-02,Northeast,Basic,Low
CUST002478,2020-12-04,Northeast,Basic,Low
CUST002479,2023-05-15,Midwest,Basic,High
CUST002480,2024-10-02,International,Business,Low
CUST002481,2018-07-26,South,Basic,Medium
CUST002482,2018-06-22,Northeast,Business,Low
CUST002483,2019-12-02,Northeast,Premium,Low
CUST002484,2022-02-07,Midwest,Premium,Medium
CUST002485,2025-01-24,West,Basic,Medium
CUST002486,2019-05-11,Midwest,Premium,Low
CUST002487,2020-11-11,West,Basic,Low
CUST002488,2020-08-17,West,Basic,Low
CUST002489,2023-12-05,Northeast,Basic,Medium
CUST002490,2025-10-25,South,Basic,Low
CUST002491,2026-04-21,International,Business,Low
CUST002492,2026-02-19,Midwest,Business,Low
CUST002493,2025-08-14,Northeast,Premium,Low
CUST002494,2024-11-05,West,Basic,Medium
CUST002495,2023-11-28,West,Business,Medium
CUST002496,2021-06-16,South,Premium,Medium
CUST002497,2026-04-09,South,Basic,Low
CUST002498,2025-05-21,Northeast,Basic,Low
CUST002499,2019-06-17,West,Premium,Low
CUST002500,2023-07-18,South,Basic,Low
CUST002501,2023-07-11,Northeast,Basic,Medium
CUST002502,2025-05-01,South,Premium,Low
CUST002503,2023-04-12,International,Basic,Low
CUST002504,2021-07-22,West,Basic,High
CUST002505,2021-11-29,Midwest,Basic,Low
CUST002506,2023-12-06,Northeast,Premium,Low
CUST002507,2019-02-14,International,Business,Medium
CUST002508,2020-10-29,International,Premium,Low
CUST002509,2025-06-07,South,Premium,Medium
CUST002510,2021-11-25,South,Premium,Low
CUST002511,2025-03-28,Midwest,Premium,Low
CUST002512,2018-11-02,Midwest,Basic,Low
CUST002513,2022-11-16,Northeast,Basic,Low
CUST002514,2018-05-24,Northeast,Premium,Medium
CUST002515,2020-12-02,Northeast,Premium,Low
CUST002516,2024-11-26,West,Basic,Medium
CUST002517,2024-12-29,Northeast,Business,Low
CUST002518,2019-04-03,Northeast,Premium,Low
CUST002519,2024-06-28,South,Basic,Low
CUST002520,2025-07-02,Northeast,Basic,Low
CUST002521,2019-05-23,Northeast,Basic,Low
CUST002522,2021-07-14,South,Basic,Low
CUST002523,2021-06-02,Midwest,Basic,High
CUST002524,2020-08-15,South,Basic,Low
CUST002525,2025-08-21,West,Basic,Medium
CUST002526,2018-09-06,Northeast,Basic,Low
CUST002527,2025-05-24,West,Premium,Medium
CUST002528,2025-04-18,West,Premium,Low
CUST002529,2024-07-11,West,Basic,Medium
CUST002530,2021-06-15,South,Basic,Low
CUST002531,2021-10-28,South,Basic,Low
CUST002532,2025-08-28,South,Basic,Low
CUST002533,2024-03-12,South,Basic,Low
CUST002534,2023-08-03,Northeast,Basic,Low
CUST002535,2022-10-30,International,Basic,Low
CUST002536,2025-06-19,South,Business,High
CUST002537,2025-06-18,West,Basic,Low
CUST002538,2024-08-01,Midwest,Premium,Low
CUST002539,2024-07-06,Northeast,Basic,Medium
CUST002540,2025-06-04,South,Basic,Low
CUST002541,2025-07-03,South,Business,Low
CUST002542,2020-04-27,Midwest,Basic,Low
CUST002543,2023-06-29,Midwest,Premium,Low
CUST002544,2024-08-24,Northeast,Business,Low
CUST002545,2024-03-19,South,Premium,Low
CUST002546,2023-11-20,Midwest,Basic,Medium
CUST002547,2020-06-09,International,Basic,Medium
CUST002548,2025-06-22,Northeast,Basic,Low
CUST002549,2024-03-23,Midwest,Basic,Low
CUST002550,2020-10-07,Midwest,Basic,Low
CUST002551,2019-07-05,South,Business,Low
CUST002552,2023-11-24,South,Premium,Low
CUST002553,2021-05-11,South,Basic,Low
CUST002554,2018-08-09,International,Basic,Low
CUST002555,2024-04-10,Midwest,Premium,High
CUST002556,2020-01-24,South,Business,Low
CUST002557,2025-06-18,Northeast,Basic,Low
CUST002558,2025-10-17,Northeast,Basic,Low
CUST002559,2019-11-22,Midwest,Premium,Low
CUST002560,2023-10-21,Northeast,Business,Low
CUST002561,2022-11-04,South,Business,Low
CUST002562,2025-11-04,South,Basic,Low
CUST002563,2025-04-20,West,Basic,Medium
CUST002564,2021-06-06,South,Basic,High
CUST002565,2019-11-28,South,Basic,Low
CUST002566,2024-09-26,Midwest,Business,Low
CUST002567,2023-07-20,Northeast,Basic,Low
CUST002568,2018-10-25,Northeast,Premium,Low
CUST002569,2021-09-12,South,Business,High
CUST002570,2023-06-18,International,Business,Low
CUST002571,2021-08-31,Northeast,Premium,Low
CUST002572,2018-11-21,South,Business,Medium
CUST002573,2018-12-24,West,Basic,Medium
CUST002574,2026-02-04,West,Basic,Low
CUST002575,2021-09-01,South,Basic,Low
CUST002576,2021-10-20,South,Business,Low
CUST002577,2025-05-28,South,Business,Low
CUST002578,2019-11-08,West,Basic,High
CUST002579,2020-11-07,Northeast,Basic,Low
CUST002580,2021-10-21,West,Basic,Low
CUST002581,2021-04-13,Northeast,Basic,Low
CUST002582,2026-04-25,West,Premium,Low
CUST002583,2019-04-29,Northeast,Basic,Low
CUST002584,2021-04-22,Northeast,Premium,Medium
CUST002585,2019-08-25,Northeast,Premium,Low
CUST002586,2025-01-04,Midwest,Basic,Low
CUST002587,2025-08-15,Midwest,Basic,Low
CUST002588,2018-05-25,Northeast,Business,Low
CUST002589,2020-08-09,Midwest,Premium,Low
CUST002590,2022-06-06,Midwest,Basic,Medium
CUST002591,2025-07-24,West,Basic,Medium
CUST002592,2022-09-30,West,Business,High
CUST002593,2020-01-25,South,Premium,Medium
CUST002594,2020-10-24,Northeast,Premium,Low
CUST002595,2026-04-22,Midwest,Premium,Low
CUST002596,2019-09-13,West,Business,Medium
CUST002597,2021-07-04,Northeast,Basic,High
CUST002598,2026-01-26,Midwest,Premium,Low
CUST002599,2020-07-14,International,Basic,Low
CUST002600,2020-02-17,International,Premium,Low
CUST002601,2022-11-20,Midwest,Business,Medium
CUST002602,2018-07-09,South,Business,Medium
CUST002603,2019-11-10,Midwest,Basic,Medium
CUST002604,2020-11-13,West,Premium,Low
CUST002605,2019-07-10,Northeast,Business,Low
CUST002606,2021-10-10,Northeast,Business,Medium
CUST002607,2025-12-04,South,Premium,Low
CUST002608,2024-10-05,Northeast,Basic,Medium
CUST002609,2025-11-24,South,Basic,Low
CUST002610,2022-02-23,Midwest,Business,Medium
CUST002611,2023-01-31,West,Premium,Medium
CUST002612,2019-06-17,West,Premium,Low
CUST002613,2021-04-17,South,Premium,Low
CUST002614,2023-10-29,West,Basic,Medium
CUST002615,2019-03-25,Midwest,Basic,Low
CUST002616,2020-01-16,South,Premium,Medium
CUST002617,2025-04-30,Northeast,Basic,Low
CUST002618,2024-09-18,West,Premium,Low
CUST002619,2025-07-13,West,Premium,Low
CUST002620,2020-04-11,West,Premium,High
CUST002621,2023-09-16,West,Basic,Medium
CUST002622,2024-05-14,International,Premium,Medium
CUST002623,2025-01-03,Northeast,Basic,Medium
CUST002624,2024-02-26,International,Basic,Low
CUST002625,2026-01-21,South,Basic,High
CUST002626,2026-04-16,Midwest,Basic,Low
CUST002627,2018-08-10,South,Business,Low
CUST002628,2025-01-22,Midwest,Business,Low
CUST002629,2025-07-03,Midwest,Basic,Low
CUST002630,2026-04-09,Northeast,Premium,Medium
CUST002631,2021-06-28,Northeast,Basic,Low
CUST002632,2026-01-29,South,Premium,Medium
CUST002633,2019-09-19,West,Business,High
CUST002634,2025-07-02,South,Premium,Low
CUST002635,2026-04-24,South,Basic,Low
CUST002636,2021-06-07,Midwest,Basic,Low
CUST002637,2023-06-17,Midwest,Basic,Low
CUST002638,2022-06-25,Northeast,Business,Medium
CUST002639,2025-04-06,West,Premium,Low
CUST002640,2026-05-30,Northeast,Basic,Low
CUST002641,2026-05-31,South,Basic,Low
CUST002642,2026-03-02,West,Business,Low
CUST002643,2021-04-15,South,Basic,Low
CUST002644,2025-08-22,West,Premium,Low
CUST002645,2020-02-01,Midwest,Premium,Low
CUST002646,2022-07-09,West,Basic,High
CUST002647,2020-03-03,South,Basic,Low
CUST002648,2019-04-21,West,Basic,Low
CUST002649,2018-06-05,South,Basic,Low
CUST002650,2025-08-20,West,Premium,Low
CUST002651,2023-09-16,International,Premium,Low
CUST002652,2026-03-08,Midwest,Basic,Medium
CUST002653,2023-12-12,West,Basic,Low
CUST002654,2025-11-27,West,Basic,Medium
CUST002655,2024-01-28,Midwest,Basic,Low
CUST002656,2026-03-03,West,Premium,Low
CUST002657,2023-08-25,Midwest,Premium,Low
CUST002658,2021-07-27,South,Premium,Medium
CUST002659,2018-08-07,Northeast,Basic,High
CUST002660,2020-08-30,Northeast,Premium,Low
CUST002661,2023-12-07,West,Basic,High
CUST002662,2023-03-14,Midwest,Business,Low
CUST002663,2018-02-02,Midwest,Premium,Low
CUST002664,2025-02-21,Northeast,Business,Medium
CUST002665,2022-08-11,South,Basic,Low
CUST002666,2024-11-07,West,Basic,Low
CUST002667,2023-02-14,West,Premium,Low
CUST002668,2024-08-21,Northeast,Basic,Low
CUST002669,2018-06-19,South,Premium,Low
CUST002670,2024-03-01,Midwest,Basic,Medium
CUST002671,2018-11-25,South,Business,Low
CUST002672,2024-03-11,Midwest,Basic,High
CUST002673,2024-10-27,Midwest,Business,Low
CUST002674,2021-07-30,Midwest,Basic,Low
CUST002675,2025-10-18,South,Basic,Low
CUST002676,2021-06-27,South,Basic,Low
CUST002677,2025-10-29,Midwest,Basic,Low
CUST002678,2023-09-28,West,Business,Medium
CUST002679,2019-12-21,West,Business,Low
CUST002680,2019-12-26,Midwest,Business,Low
CUST002681,2026-06-12,West,Business,High
CUST002682,2023-12-14,West,Premium,Low
CUST002683,2021-10-13,Northeast,Basic,Low
CUST002684,2025-04-20,South,Premium,Low
CUST002685,2024-09-09,Midwest,Basic,Low
CUST002686,2024-02-26,West,Premium,Low
CUST002687,2020-04-19,Northeast,Basic,Medium
CUST002688,2021-10-15,South,Premium,Low
CUST002689,2025-08-17,Northeast,Basic,Low
CUST002690,2023-11-27,South,Basic,Low
CUST002691,2022-10-24,International,Basic,Low
CUST002692,2021-06-14,Midwest,Basic,Low
CUST002693,2026-06-12,West,Basic,High
CUST002694,2022-04-05,International,Basic,Low
CUST002695,2021-05-22,West,Basic,Low
CUST002696,2026-05-21,Northeast,Premium,Medium
CUST002697,2021-02-24,West,Basic,Medium
CUST002698,2025-08-16,Northeast,Premium,Medium
CUST002699,2025-07-31,Midwest,Basic,Medium
CUST002700,2019-07-18,West,Premium,Low
CUST002701,2025-06-02,South,Basic,Low
CUST002702,2025-02-19,South,Basic,Medium
CUST002703,2023-02-05,Midwest,Premium,Low
CUST002704,2022-02-17,West,Premium,Medium
CUST002705,2026-05-24,South,Basic,Low
CUST002706,2022-04-12,Midwest,Basic,Medium
CUST002707,2018-07-25,West,Basic,Low
CUST002708,2022-05-07,Northeast,Basic,Low
CUST002709,2025-04-06,Northeast,Basic,Low
CUST002710,2025-01-21,South,Premium,Low
CUST002711,2025-12-28,International,Basic,Low
CUST002712,2018-03-12,Northeast,Premium,Low
CUST002713,2025-08-11,Northeast,Basic,Low
CUST002714,2024-04-08,Northeast,Basic,Low
CUST002715,2019-10-17,West,Basic,Low
CUST002716,2022-11-14,Northeast,Basic,Low
CUST002717,2020-08-21,South,Basic,Low
CUST002718,2018-10-17,International,Premium,Medium
CUST002719,2019-05-19,Northeast,Premium,Low
CUST002720,2018-07-10,South,Basic,Low
CUST002721,2025-03-24,South,Basic,Low
CUST002722,2019-02-18,West,Premium,Low
CUST002723,2026-04-27,Midwest,Basic,Low
CUST002724,2023-08-26,Midwest,Basic,High
CUST002725,2020-06-22,Northeast,Premium,Low
CUST002726,2023-01-23,West,Basic,Low
CUST002727,2019-06-07,West,Basic,High
CUST002728,2025-12-15,Northeast,Basic,Low
CUST002729,2025-04-21,Midwest,Premium,Low
CUST002730,2022-06-27,West,Basic,Medium
CUST002731,2020-07-03,Northeast,Premium,High
CUST002732,2024-01-06,Midwest,Basic,Low
CUST002733,2026-04-01,South,Basic,Low
CUST002734,2020-05-02,Midwest,Basic,Medium
CUST002735,2025-01-23,Midwest,Premium,Medium
CUST002736,2025-06-25,Midwest,Basic,High
CUST002737,2019-12-22,Northeast,Premium,Low
CUST002738,2020-12-23,South,Basic,High
CUST002739,2022-01-08,South,Basic,Low
CUST002740,2024-12-05,South,Basic,Medium
CUST002741,2018-06-10,Northeast,Basic,Medium
CUST002742,2025-10-30,West,Basic,Low
CUST002743,2019-03-15,Northeast,Premium,Low
CUST002744,2025-10-26,West,Business,Medium
CUST002745,2022-06-17,Midwest,Premium,Medium
CUST002746,2023-09-02,West,Premium,Low
CUST002747,2025-11-02,Northeast,Basic,Medium
CUST002748,2025-04-08,Northeast,Premium,Low
CUST002749,2024-05-25,South,Basic,Low
CUST002750,2020-11-02,Northeast,Premium,Low
CUST002751,2021-05-11,Northeast,Premium,Medium
CUST002752,2022-06-28,South,Basic,Low
CUST002753,2025-05-25,West,Business,Medium
CUST002754,2024-12-01,Northeast,Premium,Low
CUST002755,2018-04-24,West,Basic,High
CUST002756,2025-03-26,West,Business,Medium
CUST002757,2024-12-06,West,Basic,Low
CUST002758,2025-09-04,South,Basic,Low
CUST002759,2024-04-03,South,Basic,Low
CUST002760,2024-05-04,South,Premium,Low
CUST002761,2024-12-07,South,Basic,Medium
CUST002762,2023-01-30,West,Business,Medium
CUST002763,2026-01-08,Northeast,Basic,Low
CUST002764,2022-04-19,Midwest,Basic,Medium
CUST002765,2022-10-14,Northeast,Premium,Low
CUST002766,2019-10-20,International,Basic,Low
CUST002767,2023-09-16,Midwest,Premium,Low
CUST002768,2019-04-24,South,Basic,Low
CUST002769,2021-05-11,West,Business,Medium
CUST002770,2020-08-14,International,Premium,Low
CUST002771,2026-02-19,Northeast,Basic,Low
CUST002772,2019-10-15,West,Basic,Low
CUST002773,2019-06-13,West,Basic,Medium
CUST002774,2023-08-30,Northeast,Business,Low
CUST002775,2025-09-23,West,Premium,Low
CUST002776,2023-01-17,Midwest,Basic,Low
CUST002777,2024-02-26,South,Basic,Low
CUST002778,2023-11-06,South,Business,Low
CUST002779,2020-10-19,Northeast,Basic,Low
CUST002780,2019-03-14,Northeast,Premium,Medium
CUST002781,2024-09-20,Northeast,Premium,Low
CUST002782,2025-06-18,Northeast,Basic,Medium
CUST002783,2023-05-21,South,Basic,Low
CUST002784,2026-02-23,Midwest,Basic,Low
CUST002785,2021-02-05,Northeast,Basic,Low
CUST002786,2019-02-23,South,Business,Low
CUST002787,2021-04-22,South,Premium,Medium
CUST002788,2019-01-08,South,Premium,Medium
CUST002789,2025-07-11,International,Basic,Medium
CUST002790,2020-09-06,Midwest,Basic,Low
CUST002791,2025-10-10,West,Premium,Medium
CUST002792,2019-04-22,Northeast,Basic,Low
CUST002793,2023-12-03,West,Basic,Low
CUST002794,2018-07-21,International,Basic,Low
CUST002795,2024-11-25,West,Premium,Low
CUST002796,2020-03-10,South,Premium,Low
CUST002797,2025-09-24,South,Basic,Medium
CUST002798,2024-02-17,Midwest,Business,Low
CUST002799,2022-07-31,South,Basic,Low
CUST002800,2025-01-31,West,Basic,Medium
CUST002801,2022-03-25,International,Basic,High
CUST002802,2025-11-05,South,Premium,Low
CUST002803,2024-07-12,Northeast,Basic,Low
CUST002804,2025-11-03,South,Basic,Low
CUST002805,2024-12-11,Northeast,Basic,Low
CUST002806,2025-10-17,Northeast,Premium,Low
CUST002807,2019-05-07,Midwest,Premium,High
CUST002808,2025-10-03,West,Basic,High
CUST002809,2024-06-03,Northeast,Business,High
CUST002810,2025-01-10,Northeast,Basic,Low
CUST002811,2025-08-06,Northeast,Basic,Medium
CUST002812,2025-01-26,West,Premium,Medium
CUST002813,2023-11-23,South,Premium,Low
CUST002814,2021-07-31,Northeast,Basic,Low
CUST002815,2026-01-26,Northeast,Premium,Low
CUST002816,2024-10-11,South,Basic,Low
CUST002817,2023-10-30,Midwest,Premium,High
CUST002818,2020-11-09,South,Premium,Medium
CUST002819,2024-07-18,Midwest,Business,Low
CUST002820,2021-04-22,West,Basic,Low
CUST002821,2024-11-07,Midwest,Premium,Low
CUST002822,2024-11-16,South,Premium,Low
CUST002823,2019-07-21,Northeast,Basic,Low
CUST002824,2026-03-01,International,Basic,Low
CUST002825,2022-11-20,International,Business,Low
CUST002826,2026-02-24,West,Basic,Medium
CUST002827,2019-03-05,Midwest,Premium,Medium
CUST002828,2021-07-14,Northeast,Basic,Low
CUST002829,2019-01-23,West,Premium,Medium
CUST002830,2024-04-14,West,Basic,Low
CUST002831,2024-02-12,Northeast,Business,Low
CUST002832,2022-01-26,Midwest,Premium,Low
CUST002833,2018-11-29,Midwest,Basic,Low
CUST002834,2022-08-07,West,Premium,Low
CUST002835,2021-01-28,South,Premium,Low
CUST002836,2026-03-06,South,Basic,Low
CUST002837,2018-09-11,South,Basic,High
CUST002838,2020-11-05,Midwest,Premium,Low
CUST002839,2020-07-13,Midwest,Premium,Low
CUST002840,2026-06-04,Northeast,Basic,High
CUST002841,2020-02-02,West,Business,Medium
CUST002842,2024-12-01,Midwest,Basic,Low
CUST002843,2026-05-18,Midwest,Basic,High
CUST002844,2022-02-10,Northeast,Premium,Low
CUST002845,2025-04-06,Northeast,Basic,Low
CUST002846,2019-07-22,South,Basic,Low
CUST002847,2025-01-10,Northeast,Basic,Low
CUST002848,2023-06-05,Northeast,Basic,Medium
CUST002849,2023-01-30,West,Basic,Low
CUST002850,2020-04-03,Midwest,Premium,Low
CUST002851,2023-02-13,Midwest,Basic,Medium
CUST002852,2022-01-15,Midwest,Premium,High
CUST002853,2023-09-19,West,Premium,Low
CUST002854,2018-08-10,Midwest,Basic,Low
CUST002855,2025-04-19,West,Basic,High
CUST002856,2023-08-27,International,Premium,Low
CUST002857,2025-07-21,South,Basic,Low
CUST002858,2024-09-18,Midwest,Basic,Low
CUST002859,2024-03-02,West,Premium,Medium
CUST002860,2025-02-21,Midwest,Premium,Low
CUST002861,2025-08-08,Midwest,Premium,Low
CUST002862,2026-02-03,South,Basic,Medium
CUST002863,2018-12-15,Midwest,Basic,Low
CUST002864,2024-01-11,Northeast,Basic,Low
CUST002865,2025-02-23,Midwest,Premium,Low
CUST002866,2018-10-08,Northeast,Basic,Medium
CUST002867,2021-10-21,Midwest,Basic,Low
CUST002868,2019-09-24,South,Basic,Low
CUST002869,2022-06-23,International,Premium,Low
CUST002870,2025-08-02,Northeast,Premium,Low
CUST002871,2025-05-28,South,Basic,Medium
CUST002872,2026-04-02,Midwest,Basic,Low
CUST002873,2019-02-12,Northeast,Basic,Low
CUST002874,2021-06-15,Northeast,Basic,Medium
CUST002875,2019-03-07,Northeast,Basic,Low
CUST002876,2018-12-17,Northeast,Basic,Low
CUST002877,2019-06-09,Midwest,Premium,Medium
CUST002878,2025-05-20,Midwest,Premium,Low
CUST002879,2020-11-19,South,Business,Low
CUST002880,2021-04-10,Northeast,Business,Low
CUST002881,2018-12-21,Northeast,Basic,Low
CUST002882,2018-04-11,Northeast,Basic,Low
CUST002883,2018-08-31,South,Basic,Low
CUST002884,2022-06-02,Midwest,Premium,Medium
CUST002885,2024-10-26,South,Basic,Medium
CUST002886,2018-03-06,Northeast,Basic,Medium
CUST002887,2025-01-19,Northeast,Basic,Low
CUST002888,2026-03-02,International,Basic,Low
CUST002889,2026-01-31,Northeast,Premium,Medium
CUST002890,2023-02-20,Northeast,Premium,Low
CUST002891,2019-03-19,Northeast,Basic,Medium
CUST002892,2024-01-22,International,Business,Medium
CUST002893,2025-12-06,South,Basic,Low
CUST002894,2019-02-08,South,Basic,Low
CUST002895,2018-10-23,International,Basic,Low
CUST002896,2025-11-25,Northeast,Premium,Low
CUST002897,2026-03-01,International,Premium,Low
CUST002898,2023-06-21,Northeast,Basic,Low
CUST002899,2025-11-17,South,Business,Medium
CUST002900,2021-08-11,Midwest,Basic,Low
CUST002901,2022-11-14,Midwest,Basic,Low
CUST002902,2018-12-01,International,Premium,Medium
CUST002903,2025-07-18,Northeast,Business,Medium
CUST002904,2018-09-10,International,Premium,High
CUST002905,2026-04-03,Midwest,Business,Low
CUST002906,2022-03-30,South,Basic,Medium
CUST002907,2023-06-11,International,Premium,Medium
CUST002908,2021-06-26,Northeast,Premium,Medium
CUST002909,2026-05-22,West,Basic,Low
CUST002910,2026-05-22,South,Basic,Low
CUST002911,2025-12-02,South,Business,Low
CUST002912,2026-03-31,Northeast,Basic,Low
CUST002913,2022-08-14,South,Basic,Low
CUST002914,2026-01-30,South,Business,High
CUST002915,2019-09-25,Midwest,Business,Low
CUST002916,2024-11-16,Northeast,Business,High
CUST002917,2019-04-17,Northeast,Business,Low
CUST002918,2022-11-12,West,Basic,Medium
CUST002919,2022-04-01,Northeast,Business,Low
CUST002920,2018-08-25,South,Basic,Low
CUST002921,2023-06-04,International,Premium,Low
CUST002922,2025-02-12,Northeast,Basic,High
CUST002923,2025-10-05,Northeast,Premium,Low
CUST002924,2023-09-18,South,Premium,Low
CUST002925,2025-03-10,Northeast,Premium,High
CUST002926,2020-07-11,South,Basic,Low
CUST002927,2021-07-23,South,Basic,Low
CUST002928,2026-05-19,South,Basic,Low
CUST002929,2020-09-03,Midwest,Basic,Low
CUST002930,2025-03-06,South,Premium,Low
CUST002931,2018-12-03,South,Basic,Low
CUST002932,2019-05-24,Northeast,Premium,Low
CUST002933,2024-01-25,South,Basic,Low
CUST002934,2026-02-26,West,Basic,Medium
CUST002935,2020-12-04,South,Premium,High
CUST002936,2023-12-07,Midwest,Basic,Low
CUST002937,2024-06-06,Midwest,Basic,Low
CUST002938,2024-01-27,Northeast,Basic,Low
CUST002939,2018-01-12,Northeast,Basic,Medium
CUST002940,2025-02-24,Northeast,Premium,Low
CUST002941,2023-01-30,International,Basic,Low
CUST002942,2020-09-03,Northeast,Basic,Low
CUST002943,2019-02-11,West,Premium,Medium
CUST002944,2022-07-11,Northeast,Basic,Medium
CUST002945,2025-07-13,Midwest,Premium,Low
CUST002946,2026-05-16,Midwest,Basic,Low
CUST002947,2022-01-14,Midwest,Business,Low
CUST002948,2019-09-04,West,Basic,Low
CUST002949,2024-07-17,International,Basic,Low
CUST002950,2025-11-24,West,Business,Medium
CUST002951,2025-06-11,Northeast,Premium,Low
CUST002952,2025-03-20,West,Premium,Low
CUST002953,2021-11-20,Northeast,Business,Low
CUST002954,2023-03-26,West,Basic,Low
CUST002955,2026-04-01,South,Premium,Medium
CUST002956,2018-11-23,Midwest,Premium,Low
CUST002957,2021-01-09,Northeast,Basic,Low
CUST002958,2026-06-29,Northeast,Basic,Low
CUST002959,2025-12-27,Northeast,Basic,High
CUST002960,2018-08-24,West,Business,Medium
CUST002961,2024-06-02,West,Basic,Low
CUST002962,2026-01-09,International,Basic,Low
CUST002963,2021-03-22,Northeast,Premium,Medium
CUST002964,2026-02-28,South,Premium,Medium
CUST002965,2022-07-16,Northeast,Basic,Low
CUST002966,2025-05-21,South,Premium,Medium
CUST002967,2026-03-11,Midwest,Basic,Low
CUST002968,2019-10-14,Midwest,Premium,Low
CUST002969,2019-08-09,South,Basic,Low
CUST002970,2022-03-05,Northeast,Basic,Low
CUST002971,2025-01-11,Midwest,Premium,Low
CUST002972,2022-06-01,South,Basic,Low
CUST002973,2021-11-08,Northeast,Basic,Medium
CUST002974,2026-01-28,International,Basic,Medium
CUST002975,2025-03-28,South,Premium,Low
CUST002976,2025-11-13,West,Business,Low
CUST002977,2021-02-03,South,Premium,Low
CUST002978,2025-04-06,South,Business,Low
CUST002979,2025-09-04,South,Business,Low
CUST002980,2024-06-21,West,Basic,Medium
CUST002981,2026-03-26,South,Basic,Low
CUST002982,2019-03-03,Midwest,Business,Low
CUST002983,2026-04-07,Northeast,Business,Medium
CUST002984,2025-11-05,South,Business,Low
CUST002985,2018-05-01,Northeast,Premium,Low
CUST002986,2024-06-10,Northeast,Basic,Low
CUST002987,2021-09-06,Northeast,Business,Medium
CUST002988,2024-05-23,South,Business,Low
CUST002989,2018-09-09,Northeast,Premium,Low
CUST002990,2025-04-02,South,Premium,Low
CUST002991,2024-04-25,West,Premium,Low
CUST002992,2019-09-03,West,Business,Low
CUST002993,2021-11-05,Midwest,Basic,Low
CUST002994,2022-03-19,South,Premium,Low
CUST002995,2024-08-21,South,Basic,Medium
CUST002996,2020-05-12,Midwest,Basic,Low
CUST002997,2023-04-12,South,Basic,Medium
CUST002998,2023-02-12,Northeast,Basic,Low
CUST002999,2026-01-17,International,Basic,Medium
CUST003000,2021-08-28,Northeast,Business,Low
CUST003001,2018-07-01,West,Premium,Low
CUST003002,2025-05-26,South,Business,Medium
CUST003003,2025-11-02,Northeast,Basic,Medium
CUST003004,2020-11-17,West,Basic,Low
CUST003005,2025-04-11,Northeast,Premium,Low
CUST003006,2026-01-12,West,Premium,Medium
CUST003007,2025-09-09,South,Basic,Low
CUST003008,2023-07-01,Northeast,Premium,Low
CUST003009,2021-11-02,Northeast,Premium,Medium
CUST003010,2020-08-02,West,Premium,Low
CUST003011,2025-03-01,Midwest,Business,Low
CUST003012,2025-02-27,West,Premium,Medium
CUST003013,2021-07-20,West,Premium,High
CUST003014,2020-06-22,South,Basic,Low
CUST003015,2023-01-11,Midwest,Basic,Low
CUST003016,2022-06-01,South,Basic,Low
CUST003017,2025-06-04,International,Premium,Low
